Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,St_smi,stratify_col
O(CCCCN1CCN(c2c3c(scc3)ccc2)CC1)c1cc2nc(O)ccc2cc1,,,,,,,,,1.0,Oc1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2n1,1.0
[O:1]=[C:2]1[NH:3][CH2:4][CH2:5][c:6]2[c:7]([nH:8][c:9]3[cH:10][c:11]([F:12])[cH:13][c:14]1[c:15]23)-[c:16]4[cH:17][cH:18][c:19]([cH:20][cH:21]4)[CH2:22][NH:23][CH3:24],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,3.0
COC(=O)C1=C(C)NC(C)=C(C(=O)O)[C@H]1c1cccc([N+](=O)[O-])c1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1,4.0
CCNc1nc(Cl)nc(NC(C)(C)C)n1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCNc1nc(Cl)nc(NC(C)(C)C)n1,2.0
CC1=C(C)C2CC1CC2O,,,,,,,,,0.0,CC1=C(C)C2CC1CC2O,0.0
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,5.0
[CH3:1][CH2:2][N:3]([CH2:4][CH3:5])[CH2:6][CH2:7][NH:8][C:9](=[O:10])[c:11]1[c:12]([CH3:13])[nH:14][c:15](/[CH:16]=[C:17]2\\[C:18](=[O:19])[NH:20][c:21]3[cH:22][cH:23][c:24]([F:25])[cH:26][c:27]32)[c:28]1[CH3:29],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,2.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O,6.0
COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C,8.0
[O:1]=[c:2]1[c:3]2[c:4]([n:5][cH:6][n:7]2[CH3:8])[n:9]([c:10](=[O:11])[n:12]1[CH2:13][CH2:14][CH2:15][CH2:16][C:17](=[O:18])[CH3:19])[CH3:20],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,1.0
CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4c3c(cn4CC)C[C@H]2N(C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCN(CC)S(=O)(=O)NC1CC2c3cccc4c3c(cn4CC)CC2N(C)C1,1.0
C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)O[C@@](C)(CC)C(C(=O)N2CC=CC2C(=O)N/C(C(=O)N/C(=C/C(=O)O)C(=O)O)=C(\C)CC)NC1=O,,,,,,,,,0.0,C=C(C)C1NC(=O)C(NC)C(O)c2cc(Cl)c(O)c(c2)OC(C)(CC)C(C(=O)N2CC=CC2C(=O)NC(C(=O)NC(=CC(=O)O)C(=O)O)=C(C)CC)NC1=O,0.0
O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32,2.0
Cc1nc2c(c(=O)n(C)c(=O)n2CC2CCCCC2)n1C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1nc2c(c(=O)n(C)c(=O)n2CC2CCCCC2)n1C,1.0
O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C,,,,,,,,,1.0,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1.0
Clc1c(COCCOCCCCCCNC[C@H](O)c2cc(CO)c(O)cc2)c(Cl)ccc1,,,,,,,,,1.0,OCc1cc(C(O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,1.0
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,1.0
FC(F)=C[C@H]1CN([C@H](C(O)=N)CC)C(=O)C1,,,,,,,,,1.0,CCC(C(=N)O)N1CC(C=C(F)F)CC1=O,1.0
O=C1N(C)C(=O)N=C(O)C1(C)C1=CCCCC1,,,,,1.0,1.0,1.0,,1.0,CN1C(=O)N=C(O)C(C)(C2=CCCCC2)C1=O,4.0
[O:1]=[C:2]1[CH:3]=[CH:4][C:5]2([C:6](=[CH:7]1)[CH2:8][CH2:9][CH:10]3[CH:11]4[CH2:12][CH:13]([CH3:14])[C:15]([O:16][C:17](=[O:18])[CH2:19][CH3:20])([C:21](=[O:22])[CH2:23][O:24][C:25](=[O:26])[CH2:27][CH3:28])[C:29]4([CH3:30])[CH2:31][CH:32]([OH:33])[C:34]23[Cl:35])[CH3:36],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,1.0
O=C1C(C(O)=Nc2c(C(C)(C)C)cc(C(C)(C)C)c(O)c2)=CNc2c1cccc2,,,,,,,,,1.0,CC(C)(C)c1cc(C(C)(C)C)c(N=C(O)c2c[nH]c3ccccc3c2=O)cc1O,1.0
CCCCCCCCCCCCCCCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CCCCCCCCCCCCCCCCCC(=O)O,1.0
[OH:1][c:2]1[cH:3][c:4]([cH:5][cH:6][c:7]1[CH:8]([CH3:9])[CH3:10])[CH3:11],1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Cc1ccc(C(C)C)c(O)c1,3.0
[F:1][C:2]([F:3])([F:4])[O:5][c:6]1[cH:7][cH:8][c:9]([O:10][CH:11]2[CH2:12][CH2:13][N:14]([c:15]3[cH:16][cH:17][c:18]([O:19][CH2:20][C:21]4([O:22][C:23](=[N:24][CH2:25]4)[NH2:26])[CH3:27])[cH:28][cH:29]3)[CH2:30][CH2:31]2)[cH:32][cH:33]1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CN=C(N)O1,3.0
COc1ccc(OC(F)(F)F)cc1CN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1ccc(OC(F)(F)F)cc1CN,9.0
Brc1c(C[N+]2(CCOCCC3C4C(C)(C)C(C4)CC3)CCOCC2)cc(OC)c(OC)c1,,,,,,,,,1.0,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,1.0
[O:1]=[C:2]1[N:3]([c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[S:10][CH:11]([c:12]3[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18][cH:19]3)[CH:20]1[OH:21])[CH2:22][CH2:23][NH:24][CH3:25],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CNCCN1C(=O)C(O)C(c2ccc(OC)cc2)Sc2ccccc21,1.0
O=C(O[C@]1(C#C)[C@]2(CC)[C@H]([C@H]3[C@@H]([C@@H]4C(=C/C(=N/O)/CC4)CC3)CC2)CC1)C,,,,,,,,,1.0,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,1.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0
S(CC(=O)O[C@H]1[C@]2(C)[C@H](C)CC[C@]3([C@@H](C)[C@H](O)[C@@](C=C)(C)C1)[C@H]2C(=O)CC3)C1C[C@@H]2N(C)[C@H](C1)CC2,,,,,,,,,1.0,C=CC1(C)CC(OC(=O)CSC2CC3CCC(C2)N3C)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,1.0
N#Cc1ccc(C(n2ncnc2)c2ccc(C#N)cc2)cc1,,,,,,,,,1.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1.0
N=C1c2c(NC3=C1CCCC3)cccc2,1.0,,,,,,,,,N=c1c2c([nH]c3ccccc13)CCCC2,1.0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0
P(=O)(OC[N+]1(C)CCN(c2ncc(N(C(=O)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C)c(-c3c(C)cccc3)c2)CC1)(O)[O-],,,,,,,,,1.0,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.0
COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,2.0
OC(N(CC)CC)=N[C@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,,,,,,,,,1.0,CCN(CC)C(O)=NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1.0
CC(C)(C)[C@H]1CC[C@H](C2=C(O)C(=O)c3ccccc3C2=O)CC1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,1.0
[OH:1][C:2](=[O:3])[CH:4]([c:5]1[cH:6][c:7]2[c:8]([cH:19][cH:20]1)[S:9][c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[C:16](=[O:17])[CH2:18]2)[CH3:21],,,,,1.0,,,,,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,1.0
CC1CC[C@@]2(OC1)OC1CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(=O)C[C@]5(C)C4CC[C@@]3(C)C1C2C,,,,,,,,,0.0,CC1CCC2(OC1)OC1CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(=O)CC5(C)C4CCC3(C)C1C2C,0.0
[O:1]([c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[O:8][CH2:9][CH:10]2[O:11][CH2:12][CH2:13][NH:14][CH2:15]2)[CH2:16][CH3:17],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCOc1ccccc1OCC1CNCCO1,1.0
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,4.0
CCCCCCCCCCCCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CCCCCCCCCCCCCC(=O)O,1.0
[OH:1][c:2]1[cH:3][cH:4][c:5]2[c:6]3[c:7]1[O:8][CH:9]4[CH:10]([OH:11])[CH2:12][CH2:13][C:14]5([OH:15])[CH:16]([N:17]([CH3:18])[CH2:19][CH2:20][C:21]345)[CH2:22]2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,1.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1.0
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,1.0
ClC=1C=2[C@](C)([C@@H]3[C@H](C(=O)C=2)C3)[C@@H]2[C@H]([C@H]3[C@@](C)([C@@](OC(=O)C)(C(=O)C)CC3)CC2)C=1,,,,,,,,,1.0,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,1.0
Clc1cc2nc(O)oc2cc1,1.0,,,,,,,,1.0,Oc1nc2cc(Cl)ccc2o1,2.0
O=C(N1CCN(C2=Nc3c(C(=N)N2)cc(OC)c(OC)c3)CC1)C1Oc2c(OC1)cccc2,,,,,,1.0,1.0,,1.0,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)[nH]c(=N)c2cc1OC,3.0
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,4.0
CCC(=O)C1CC(C)[C@@]2(CC(=O)[C@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CCC(O)[C@](C)(CO)C2CC4)O1,,,,,,,,,0.0,CCC(=O)C1CC(C)C2(CC(=O)C3(C)C4=C(CCC32C)C2(C)CCC(O)C(C)(CO)C2CC4)O1,0.0
C=C[C@](C)(O)CC(=O)C=C(C)C,,,,,,,,,0.0,C=CC(C)(O)CC(=O)C=C(C)C,0.0
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2[C@]12CO2,,,,,,,,,0.0,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,0.0
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,1.0
c1ccc2ncccc2c1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,c1ccc2ncccc2c1,6.0
Nc1ncnc2c1ncn2CCOC[P@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nc1ncnc2c1ncn2CCOCP1(=O)OCCC(c2cccc(Cl)c2)O1,1.0
CNC(=O)Oc1cc(C)c(SC)c(C)c1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CNC(=O)Oc1cc(C)c(SC)c(C)c1,9.0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,5.0
O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1)CCCCCC,,,,,1.0,1.0,1.0,,1.0,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.0
O=C(OC1C(C)=C(CC=C)C(=O)C1)C1C(C)(C)C1C=C(C)C,,,,,1.0,,,,,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.0
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,1.0
[O-][N+](CCCN1c2c(cccc2)CCc2c1cccc2)(C)C,1.0,,,,,,,,1.0,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,2.0
[O:1]([c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C:8]34[CH2:9][CH2:10][NH:11][CH:12]([CH2:13]2)[CH:14]3[CH2:15][CH2:16][CH2:17][CH2:18]4)[CH3:19],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3,1.0
[CH3:1][CH:2]([CH3:3])[c:4]1[c:5](/[CH:6]=[CH:7]/[C@H:8]([OH:9])[CH2:10][C@H:11]([OH:12])[CH2:13][C:14]([OH:15])=[O:16])[c:17](-[c:27]2[cH:28][cH:29][c:30]([F:31])[cH:32][cH:33]2)[n:18][c:19]([N:21]([CH3:22])[S:23]([CH3:24])(=[O:25])=[O:26])[n:20]1,,,,,1.0,1.0,,,,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,2.0
[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][cH:7][c:8]([O:9][CH:10]([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][NH2:19])[cH:20][cH:21]1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,2.0
CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C2O)OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O[C@]5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C(O)C3NC(C)=O)C2O)C1O,,,,,,,,,0.0,CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C2O)OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(OC4OC(CO)C(O)C(OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C(O)C3NC(C)=O)C2O)C1O,0.0
CCCCN(CCCC)N=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CCCCN(CCCC)N=O,2.0
CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(OC2OC(CO)C(OP(=O)(O)OC3C(O)C(O)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,,,,,,,,,0.0,CCCCCCCCCCCCCCCCCCCCCCCCC(O)C(=O)NC(COP(=O)(O)OC1C(O)C(O)C(OC2OC(CO)C(OP(=O)(O)OC3C(O)C(O)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC,0.0
S(=O)(=O)(N(C)C)c1cc2N(CCCN3CCC(CCO)CC3)c3c(Sc2cc1)cccc3,,,,,,1.0,1.0,,1.0,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.0
[O:1]=[C:2]([NH2:3])[N:4]1[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[CH:11]=[CH:12][c:13]3[cH:14][cH:15][c:16]([OH:17])[cH:18][c:19]13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,2.0
[F:1][c:2]1[cH:3][cH:4][c:5]2[O:6][CH:7]([CH2:8][CH2:9][c:10]2[cH:11]1)[CH:12]([OH:13])[CH2:14][NH:15][CH2:16][CH:17]([OH:18])[CH:19]3[O:20][c:21]4[cH:22][cH:23][c:24]([F:25])[cH:26][c:27]4[CH2:28][CH2:29]3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,3.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5.0
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21,7.0
CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C=O)C2O)OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,,,,,,,,,0.0,CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C=O)C2O)OC(CO)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.0
CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(NC)cc3)C[C@@]21C,,,,,,,,,1.0,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(NC)cc3)CC21C,1.0
Clc1ccc(NC(=NC(=NC(C)C)N)N)cc1,1.0,,,,,,,,,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,1.0
O=Cc1cccc2ccccc12,,,,,,,,,1.0,O=Cc1cccc2ccccc12,1.0
OC(=N[C@H](CO)CC)[C@@H]1C=C2[C@H](N(C)C1)Cc1c3c([nH]c1)cccc23,,,,,,,,,1.0,CCC(CO)N=C(O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,1.0
C[C@@]12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O,,,,,,,,,0.0,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O,0.0
[O:1]=[C:2]([O:3][CH2:4][CH3:5])[NH:6][CH:7]1[CH2:8][CH2:9][CH:10]2[CH:11]([CH:12]=[CH:13][c:14]3[n:15][cH:16][c:17]([cH:18][cH:19]3)-[c:20]4[cH:21][cH:22][cH:23][c:24]([F:25])[cH:26]4)[CH:27]5[CH:28]([O:29][C:30](=[O:31])[CH:32]5[CH2:33][CH:34]2[CH2:35]1)[CH3:36],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,1.0
FC=1C(O)=NC(=O)N(C2OCCC2)C=1,1.0,,,,,,,,,O=c1nc(O)c(F)cn1C1CCCO1,1.0
OC[C@@H]1[C@@H](O)[C@H](O)[C@H](N2C(O)=NC(=N)C=C2)O1,,,,,,,,,1.0,N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1,1.0
O=C(N)C(=O)C(N=C(O)[C@H]1N(C(=O)[C@@H](N=C(O)NC(C)(C)C)C(C)(C)C)C[C@@H]2C(C)(C)[C@H]12)CC1CCC1,,,,,,,,,1.0,CC(C)(C)NC(O)=NC(C(=O)N1CC2C(C1C(O)=NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,1.0
O=C(NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1C(C(=O)NCC)CCC1)CCCN=C(N)N)CC(C)C)CC(C)C)Cc1ccc(O)cc1)C(NC(=O)C(NC(=O)C(NC(=O)C1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO,,,,,,,,,1.0,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1.0
Fc1ccc(-c2n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)c(C(O)=Nc3ccccc3)c2-c2ccccc2)cc1,,,,,,,,,1.0,CC(C)c1c(C(O)=Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1.0
[Br:1][c:2]1[cH:3][cH:4][c:5]2[n:6][c:7]([O:8][CH3:9])[c:10]([cH:11][c:12]2[cH:13]1)[CH:14]([c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[C:21]([OH:22])([c:23]4[cH:24][cH:25][cH:26][c:27]5[cH:28][cH:29][cH:30][cH:31][c:32]45)[CH2:33][CH2:34][N:35]([CH3:36])[CH3:37],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,1.0
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,6.0
O=[N+]([O-])c1cc([C@@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)O[C@H]2CN(Cc3ccccc3)CCC2)ccc1,,,,,,,,,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,1.0
CC(CCC(=O)O)C1CCC2C3CCC4C(O)C(O)CC[C@]4(C)C3CC(O)[C@]12C,,,,,,,,,0.0,CC(CCC(=O)O)C1CCC2C3CCC4C(O)C(O)CCC4(C)C3CC(O)C12C,0.0
[O:1]=[C:2]([OH:3])[CH:4]([c:5]1[cH:6][cH:7][c:8]2[S:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[CH:16]([OH:17])[CH2:18][c:19]2[cH:20]1)[CH3:21],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2,1.0
CCC(C)C(N)C(=O)NC(CCCNC(=N)N)C(=O)O,,,,,,,,,0.0,CCC(C)C(N)C(=O)NC(CCCNC(=N)N)C(=O)O,0.0
